rgb_0279.png,pushups_down,128.56844,87.582535,-20.83948,127.265854,85.69458,-17.654308,127.025406,85.57859,-17.662975,126.71292,85.42667,-17.678123,127.13382,85.85802,-26.234905,126.830284,85.89515,-26.248901,126.50607,85.92273,-26.261906,123.36518,85.86499,-1.178765,123.68804,86.62486,-40.019684,127.61511,89.264084,-13.925571,127.43266,89.42719,-25.166237,122.24788,96.117455,25.31644,121.64714,98.646065,-55.890778,126.80306,109.94444,49.813347,121.82754,114.28564,-62.883118,134.71448,115.46431,56.283527,128.4941,120.96501,-47.64617,137.07507,117.55159,60.246536,129.6771,123.640366,-51.79449,137.74811,116.9654,54.115692,130.89761,122.53225,-51.57688,136.77205,116.452705,53.50799,129.98747,121.91785,-47.09423,129.01282,119.99372,24.984217,127.160576,123.757164,-24.983692,152.1859,108.19869,15.695694,154.16194,108.78524,-34.584465,172.9082,116.5371,18.722525,175.64694,119.75198,-22.35758,175.40999,121.29085,18.113235,177.61478,124.257744,-21.479647,183.0531,112.590485,6.2059965,183.15489,113.20969,-33.71617
rgb_0695.png,pushups_down,112.723816,171.94368,14.050074,110.83462,171.14333,3.060987,110.64186,171.979,3.0449743,110.46019,172.85524,3.0540977,111.94347,168.67767,10.787119,112.56046,167.75989,10.747767,113.195114,166.88922,10.731903,112.62018,174.73149,-33.786797,117.79123,166.18802,0.9265605,115.12534,175.20673,2.339777,116.67282,172.58618,12.195797,127.14188,195.33282,-69.50077,137.24783,164.75133,22.908585,131.19917,220.55626,-64.346634,148.70555,183.05038,68.97856,121.12755,231.14902,-19.335417,136.18443,200.47943,114.295265,114.84666,233.4944,-24.099583,132.12872,203.64644,122.88936,112.977005,230.85126,-20.947409,130.9395,204.1132,114.4085,115.954666,229.6813,-17.055668,132.45462,203.61304,111.9964,179.36403,213.26465,-34.08288,182.8646,196.12659,34.05172,210.92746,226.57877,-10.196614,218.34807,207.55038,62.015762,252.63681,220.40302,8.461478,257.51453,209.88194,81.43153,258.1876,215.22055,11.192881,262.547,207.61813,83.6682,259.433,230.0706,7.2607226,266.44675,218.52142,80.7306
rgb_0870.png,pushups_down,15.531683,187.77133,39.702576,13.449612,186.14035,33.52205,13.290725,186.34842,33.521603,13.111105,186.65305,33.527813,14.043846,185.17273,41.214996,14.337668,184.6921,41.20499,14.657173,184.25531,41.18214,15.262494,185.98257,14.369215,17.589903,182.07971,48.254505,17.930656,189.14175,33.807106,18.655094,187.92851,43.589355,23.383074,192.08319,-12.103441,34.18126,176.04883,62.29917,29.791885,206.1081,-44.593372,49.20674,186.37796,94.22072,19.993792,215.10338,-63.69892,46.51367,191.25766,122.06886,14.575262,216.95033,-71.33992,42.355278,192.56017,129.02202,14.030471,215.18169,-65.09229,43.25805,190.70332,123.111435,15.991306,214.60446,-61.503967,43.472343,192.05672,120.50109,70.28129,199.43457,-24.580526,73.98173,189.65985,24.562857,105.05936,207.71391,-30.80339,106.82846,196.04869,19.660513,139.53354,205.57767,-37.415375,140.8952,195.99486,19.254698,147.06145,202.18234,-37.376648,147.16829,193.71387,18.888702,142.7171,212.83122,-47.67151,144.2833,204.6782,6.587734
rgb_0889.png,pushups_down,59.93633,166.53455,3.7608387,57.872566,165.04054,-4.3500996,57.699615,165.14717,-4.3555207,57.371086,165.28766,-4.3548517,58.084526,164.09335,5.0293183,58.173355,163.5047,5.012067,58.14531,163.02441,5.0064607,58.541218,163.1566,-27.758171,59.44053,160.02141,15.180574,62.125275,166.64879,-3.175912,62.55764,165.71214,9.237482,67.49423,164.60863,-55.23022,72.763,152.87796,45.82764,60.859314,189.69868,-73.12872,79.95917,169.68239,83.128975,50.60019,211.53874,-50.665054,75.876144,187.83286,94.28035,45.939903,217.33896,-59.609108,74.327286,189.51749,102.356804,45.058132,216.3094,-49.547115,73.051895,190.42615,91.389626,46.836,214.77385,-46.402893,73.590454,190.646,90.555504,117.13916,172.02402,-34.72957,117.16112,167.25964,34.715515,82.16055,191.90076,-31.143105,91.38849,185.17218,72.650505,106.25214,202.76686,36.405815,113.99214,199.24278,117.04247,119.079445,200.77457,44.674267,119.03736,199.46489,122.00458,115.29522,212.39078,68.05561,112.921074,210.02275,135.35162
rgb_0891.png,pushups_down,56.517494,165.01,8.014858,54.187656,162.84335,0.875335,54.186737,162.4851,0.8815999,55.86973,161.87773,0.9007573,57.172363,161.3388,10.456619,57.54933,160.82448,10.455166,57.693245,160.44101,10.451465,58.497772,159.40282,-18.376959,59.770493,157.89679,24.912836,59.682674,164.5266,2.4519887,60.855034,163.42079,14.900599,64.79206,162.50723,-46.099224,72.968155,154.77473,55.49484,56.31763,189.51106,-64.35382,70.43651,177.01057,77.324005,46.956505,210.12843,-41.407036,63.821278,197.2342,69.07172,43.730865,215.62314,-49.160023,61.134686,198.86656,75.41114,43.411324,215.66934,-37.67583,59.932266,199.28416,62.100124,44.934708,214.19264,-36.295094,59.30469,201.83333,63.696495,110.71277,169.35274,-31.781452,114.184425,169.97987,31.74487,69.9994,181.86711,-2.1934083,114.4917,197.01738,35.072655,77.04621,205.00319,54.345722,146.4174,193.22946,65.430824,80.753494,208.69775,59.516827,149.8781,190.04472,69.21546,57.460667,208.46799,61.35471,151.64937,200.01047,67.99836
rgb_1043.png,pushups_down,156.7568,209.81892,-20.782518,159.74144,207.75128,-21.022953,159.82516,207.21141,-21.02706,159.88684,206.68086,-21.041546,159.56284,208.45915,-28.857044,159.5206,208.42776,-28.855274,159.44643,208.407,-28.861216,158.73074,203.60547,-14.154131,157.81253,206.4345,-48.84391,154.36528,209.01758,-16.139992,153.9728,209.74454,-26.248844,144.3347,195.84766,17.898567,142.46518,208.98302,-63.799683,134.15097,206.64424,72.750496,129.53621,228.69945,-60.505882,146.34453,211.74063,112.68241,150.6421,226.78113,-34.407547,149.32294,211.1358,121.26507,157.3362,229.37743,-38.76777,153.30011,211.97511,117.30781,157.85834,226.44899,-39.984688,149.6782,212.46747,112.20552,155.00362,224.37573,-34.110252,98.24563,195.52402,27.32197,94.48258,205.1651,-27.374556,67.066,194.13179,51.5216,61.785812,206.01234,-12.897297,38.38073,181.7388,83.72211,28.882957,200.46114,-3.6322381,34.203987,177.35954,86.54375,23.311872,195.06682,-3.3230886,32.83078,187.11311,80.51907,24.625717,209.82408,-19.14697
rgb_1062.png,pushups_down,130.13214,180.50659,-15.554035,132.75833,177.93715,-13.783074,132.90988,177.3842,-13.799778,133.03787,176.84312,-13.817749,132.30598,178.35011,-23.302248,132.1337,178.07811,-23.296337,131.94032,177.78055,-23.30189,130.9843,173.43867,-0.68121636,129.76215,174.7912,-43.44687,127.32334,179.90994,-8.912447,126.89363,180.02013,-21.332844,118.920456,165.76717,27.700035,113.98268,177.974,-60.491188,124.24455,182.64743,56.688957,107.58775,200.72124,-70.80921,132.11157,196.47946,56.817215,114.18135,221.63568,-61.326607,136.4751,197.80138,59.058502,118.516785,225.76758,-72.40127,136.70644,197.69115,49.636654,120.59602,224.41446,-66.16868,134.6827,197.54971,52.82925,119.19623,223.15164,-58.974796,72.39409,173.15553,29.628792,71.84526,181.92993,-29.630741,54.242317,189.43175,54.43121,56.96763,207.51727,-19.499542,27.588371,181.73886,90.10306,27.596909,198.63814,19.377422,23.566008,178.19058,93.63124,22.329708,191.93779,23.885445,23.663822,188.16786,96.03162,23.106308,206.28918,26.786839
rgb_1067.png,pushups_down,123.84308,181.30109,-33.49954,125.97545,179.72615,-34.10546,126.1801,179.34802,-34.12576,126.36415,178.94765,-34.157112,124.719505,179.7275,-41.274372,124.10251,179.35884,-41.28258,123.47153,179.00919,-41.29099,123.81615,175.38756,-27.674322,120.36626,176.26665,-60.17193,121.55101,180.83311,-29.223509,120.215744,180.52666,-38.69276,115.917816,164.87556,-2.3901477,102.498245,178.91722,-71.37721,123.23683,178.23497,28.29876,104.14755,200.45282,-76.31431,128.01225,195.37003,24.206196,111.024994,221.00519,-66.363266,132.71898,196.83133,23.173904,116.104614,225.95273,-79.028,131.86906,197.78609,12.910966,117.777824,223.66792,-77.02857,129.58122,197.29922,19.880693,115.8396,221.90692,-66.25151,70.853294,164.70018,29.267982,59.707634,173.20464,-29.271029,90.341354,189.8954,77.62109,56.720795,204.10643,-14.359923,55.154057,188.46103,126.21268,30.940586,197.43556,31.17973,50.57611,185.43651,130.9363,26.734991,193.44833,36.698757,51.04129,197.24536,139.89719,26.27373,204.79297,41.56782
rgb_0001.png,pushups_up,145.23949,104.6178,-252.78227,147.72377,100.71779,-252.76842,149.34473,100.41933,-252.75864,150.83577,99.98239,-252.81076,142.96046,100.557236,-250.90613,141.43109,100.10083,-250.96625,140.06235,99.54107,-250.97755,154.25795,96.806114,-210.46158,137.9881,96.670685,-202.12955,148.15298,107.27001,-233.26614,142.84818,106.94876,-230.9515,168.5311,107.312225,-152.9292,125.70507,106.034035,-138.56726,177.36725,131.80536,-123.60656,117.30316,129.5401,-97.11826,172.40552,150.2343,-138.9234,120.378,151.00127,-109.52069,170.33524,156.49083,-148.23401,120.82379,156.67155,-116.82527,168.16727,155.2143,-157.48544,123.870255,155.37476,-126.52939,167.96205,152.67032,-142.18309,124.36375,153.47655,-112.88955,158.07571,151.87001,-1.6488104,135.91357,151.49066,1.6544456,161.24716,182.86932,-2.6905277,135.24112,180.7171,-1.160514,161.86557,201.02359,141.81749,138.94211,194.7337,150.3037,160.16289,203.46587,154.40604,140.53935,195.47136,164.1842,168.04858,215.85043,115.55539,133.96117,208.73671,128.44797
rgb_0025.png,pushups_up,140.94865,97.467545,-207.45377,143.54903,93.2511,-205.12631,145.06198,93.076195,-205.11818,146.48251,92.88795,-205.14041,138.47989,93.271545,-204.40666,136.70616,93.10703,-204.43912,135.15396,92.932205,-204.44359,149.51947,92.62039,-165.14575,133.20401,92.603966,-162.1595,143.60345,101.205864,-190.17235,138.1338,101.38771,-189.36826,164.56915,107.966034,-125.048584,119.86458,109.346985,-110.59709,169.81009,135.32097,-104.66051,113.52263,134.54471,-81.36585,168.48691,158.8482,-131.99481,116.58947,158.58157,-106.53116,168.24327,165.89828,-144.4963,115.677155,166.16537,-116.98532,165.56049,165.33455,-153.8632,118.71452,165.55421,-127.301926,164.80522,163.2789,-135.8632,119.72693,162.95183,-111.04701,154.81808,154.38138,-2.9015107,132.84262,154.73523,2.855595,157.06282,181.4205,43.5137,134.71712,181.82602,55.588562,156.76974,198.63739,159.56737,135.8968,198.92937,166.53313,154.77112,200.42029,169.36176,138.08354,200.05145,176.2385,160.63164,213.22403,132.04948,130.63445,212.43677,141.56937
